0.3607,0.38171
-0.24235,0.34494
0.26391,0.37581
-0.51346,0.32841
0.14283,0.36843
0.96346,0.41847
0.69936,0.40236
-0.43311,0.33331
0.36492,0.38197
-0.28375,0.34241
0.97385,0.4191
-0.83203,0.30898
-0.49939,0.32926
0.62269,0.39769
-0.83115,0.30903
0.062508,0.36353
0.60125,0.39638
0.47765,0.38884
-0.71667,0.31601
-0.12421,0.35214
-0.29924,0.34147
-0.043005,0.35709
0.17481,0.37038
-0.70839,0.31652
0.81066,0.40915
0.28039,0.37682
-0.67412,0.31861
0.13182,0.36776
0.86323,0.41236
0.5662,0.39424
0.37137,0.38236
-0.067561,0.3556
-0.47936,0.33049
0.13854,0.36817
-0.50246,0.32908
-0.3614,0.33768
0.8216,0.40982
0.77044,0.4067
0.58918,0.39565
0.85162,0.41165
-0.64232,0.32055
0.035082,0.36186
0.25401,0.37521
0.82636,0.41011
0.32794,0.37971
-0.22161,0.3462
0.48002,0.38899
0.63527,0.39846
0.20069,0.37196
-0.83001,0.3091
0.84472,0.41123
-0.8928,0.30527
0.05405,0.36301
-0.76229,0.31323
-0.23971,0.3451
0.62567,0.39787
-0.51181,0.32851
0.76885,0.4066
0.42529,0.38565
-0.2437,0.34486
-0.50216,0.32909
-0.49429,0.32957
0.53449,0.39231
-0.90028,0.30482
0.37058,0.38232
0.24056,0.37439
0.49337,0.3898
0.95451,0.41792
-0.23217,0.34556
-0.47959,0.33047
0.75494,0.40575
0.61219,0.39705
-0.077758,0.35498
-0.81808,0.30983
0.12854,0.36756
-0.62523,0.32159
0.063379,0.36358
-0.28993,0.34204
-0.37043,0.33713
0.45348,0.38737
0.031546,0.36164
0.58129,0.39516
-0.59101,0.32368
0.35621,0.38144
-0.89503,0.30514
0.60234,0.39645
0.35714,0.3815
0.89202,0.41411
-0.81688,0.3099
0.81688,0.40953
0.019906,0.36093
0.22981,0.37373
-0.36786,0.33728
-0.84503,0.30819
0.70123,0.40248
-0.71095,0.31636
-0.25903,0.34392
0.24478,0.37464
0.9951,0.4204
0.034688,0.36183
0.98102,0.41954
-0.54693,0.32636
-0.20399,0.34728
0.39314,0.38369
-0.87072,0.30662
0.49532,0.38992
-0.1592,0.35001
0.62263,0.39769
-0.24079,0.34503
-0.36186,0.33765
0.9721,0.419
0.43636,0.38633
-0.17363,0.34913
-0.80274,0.31077
0.46912,0.38832
0.27461,0.37646
-0.85232,0.30774
-0.75898,0.31343
0.96319,0.41845
-0.0064012,0.35933
-0.95517,0.30147
-0.89234,0.3053
-0.71825,0.31592
0.78695,0.40771
-0.06836,0.35555
0.12171,0.36714
-0.011087,0.35904
-0.86443,0.307
0.79529,0.40821
-0.42287,0.33393
-0.46191,0.33155
0.18839,0.37121
-0.048242,0.35678
-0.26338,0.34366
0.31122,0.3787
0.8764,0.41316
0.24085,0.3744
-0.43432,0.33323
-0.58964,0.32376
-0.12173,0.35229
-0.9455,0.30206
0.75237,0.4056
0.22018,0.37314
-0.59282,0.32357
0.039834,0.36215
-0.89235,0.3053
0.72437,0.40389
-0.11413,0.35276
0.096018,0.36557
0.13372,0.36787
0.36079,0.38172
-0.25724,0.34403
-0.84354,0.30828
-0.087299,0.35439
-0.90431,0.30457
0.47651,0.38878
-0.924,0.30337
0.90849,0.41512
0.48474,0.38928
0.8749,0.41307
0.026728,0.36135
-0.51819,0.32812
-0.48007,0.33044
0.51795,0.3913
0.98669,0.41989
-0.28659,0.34224
0.50572,0.39056
-0.7799,0.31216
0.19409,0.37155
-0.13881,0.35125
0.46144,0.38786
-0.47765,0.33059
-0.81038,0.3103
-0.098073,0.35374
0.28015,0.3768
-0.73592,0.31484
-0.094355,0.35396
0.3044,0.37828
0.654,0.3996
-0.38385,0.33631
-0.19527,0.34781
0.76846,0.40658
0.40116,0.38418
-0.51626,0.32824
0.51966,0.39141
-0.41815,0.33422
-0.44512,0.33257
-0.98778,0.29948
-0.25058,0.34444
-0.12613,0.35203
-0.3914,0.33585
-0.41828,0.33421
-0.51497,0.32831
0.87337,0.41298
0.72038,0.40365
-0.20554,0.34718
-0.041162,0.35721
0.12999,0.36764
-0.020761,0.35845
-0.46038,0.33164
0.97948,0.41945
-0.63265,0.32114
0.72331,0.40383
-0.93473,0.30272
-0.33608,0.33922
0.49749,0.39005
0.28873,0.37732
-0.66152,0.31938
0.90441,0.41487
0.08654,0.36499
-0.49717,0.3294
0.15714,0.3693
0.83095,0.41039
0.79119,0.40796
-0.034987,0.35758
-0.11452,0.35273
-0.37649,0.33676
-0.88937,0.30548
0.50758,0.39067
-0.73611,0.31483
-0.28816,0.34215
-0.20826,0.34702
0.77104,0.40674
-0.95752,0.30133
0.68816,0.40168
-0.42386,0.33387
-0.49931,0.32927
-0.023241,0.3583
0.45807,0.38765
-0.59477,0.32345
-0.56745,0.32511
0.95267,0.41781
0.18647,0.37109
-0.39119,0.33586
0.93541,0.41676
0.79194,0.40801
-0.61995,0.32191
-0.9964,0.29896
0.42353,0.38554
0.73545,0.40457
-0.76338,0.31317
-0.92195,0.3035
0.19639,0.37169
0.20863,0.37244
0.032865,0.36172
-0.98499,0.29965
0.37787,0.38276
0.89204,0.41411
0.74707,0.40527
-0.77345,0.31255
-0.29086,0.34198
-0.51613,0.32824
0.12067,0.36708
0.22545,0.37347
-0.39838,0.33542
0.59628,0.39608
0.59128,0.39577
0.56218,0.394
-0.2978,0.34156
-0.89141,0.30536
0.41741,0.38517
0.98586,0.41984
-0.67505,0.31855
-0.77287,0.31259
0.82575,0.41007
-0.036686,0.35748
0.70361,0.40262
0.61983,0.39751
-0.62648,0.32151
-0.5056,0.32889
-0.89162,0.30535
0.21792,0.37301
0.55446,0.39353
0.022128,0.36107
-0.9445,0.30212
0.98077,0.41953
0.0018798,0.35983
-0.33601,0.33923
-0.65223,0.31994
0.25127,0.37504
0.15027,0.36888
0.50197,0.39033
-0.69296,0.31746
-0.28643,0.34225
-0.7121,0.31629
0.70122,0.40248
-0.32426,0.33994
-0.44961,0.3323
-0.98798,0.29947
0.60382,0.39654
-0.0051834,0.3594
0.075686,0.36433
0.74183,0.40495
0.44569,0.3869
0.33617,0.38022
-0.64234,0.32055
0.10099,0.36588
0.91975,0.4158
0.19204,0.37143
0.61714,0.39735
0.96906,0.41881
0.77185,0.40678
-0.57233,0.32482
-0.93074,0.30296
-0.097752,0.35376
-0.97241,0.30042
-0.052579,0.35651
0.90239,0.41475
-0.5021,0.3291
-0.22715,0.34587
-0.13713,0.35135
0.66177,0.40007
0.64929,0.39931
-0.094003,0.35398
-0.23888,0.34515
0.85174,0.41166
0.48169,0.38909
0.47527,0.3887
0.89383,0.41422
0.020199,0.36095
0.58376,0.39531
-0.095653,0.35388
0.6984,0.40231
-0.21914,0.34635
0.47675,0.38879
0.95288,0.41782
0.046598,0.36256
-0.14017,0.35117
-0.58568,0.324
-0.3532,0.33818
-0.77826,0.31226
-0.24958,0.3445
-0.34019,0.33897
-0.31579,0.34046
0.63424,0.39839
0.063371,0.36358
0.042244,0.36229
0.54862,0.39317
-0.75947,0.3134
0.2509,0.37502
-0.3067,0.34101
-0.33076,0.33955
0.14923,0.36882
0.72788,0.4041
-0.60287,0.32295
0.3449,0.38075
0.80366,0.40872
-0.60169,0.32303
-0.40343,0.33512
-0.0069595,0.35929
0.77981,0.40727
0.0028292,0.35989
-0.44601,0.33252
0.067916,0.36386
0.1485,0.36877
-0.17439,0.34908
-0.97047,0.30054
0.40553,0.38445
0.013494,0.36054
-0.23747,0.34524
-0.87014,0.30666
-0.28284,0.34247
-0.5315,0.32731
-0.59299,0.32356
0.62756,0.39799
-0.21313,0.34672
-0.89285,0.30527
-0.2499,0.34448
0.54999,0.39326
-0.6694,0.3189
0.82444,0.40999
-0.36159,0.33767
-0.34044,0.33896
-0.59153,0.32365
0.53443,0.39231
-0.86005,0.30727
0.90007,0.4146
-0.68358,0.31803
-0.42711,0.33367
0.37426,0.38254
-0.7177,0.31595
0.024173,0.36119
0.44265,0.38671
0.85769,0.41202
0.46421,0.38802
0.4997,0.39019
-0.18536,0.34841
-0.52102,0.32795
0.041701,0.36226
-0.56185,0.32546
0.68478,0.40148
0.32587,0.37959
0.63247,0.39829
0.58776,0.39556
-0.06179,0.35595
-0.38095,0.33649
0.37516,0.38259
0.9737,0.41909
0.53987,0.39264
0.65916,0.39991
0.41217,0.38485
0.19067,0.37134
0.50575,0.39056
-0.0065556,0.35932
0.73027,0.40425
-0.86394,0.30703
0.93709,0.41686
-0.80249,0.31078
0.093954,0.36545
-0.19406,0.34788
-0.78592,0.31179
0.44833,0.38706
0,0
0.22736
0.56594
0.13324
0.62264
0.15355
0.88806
0.7429
0.015204
0.57765
-0.053939
0.6576
-0.35504
0.95229
-0.44358
-0.85434
0.50245
0.66238
0.84468
-0.34595
0.60814
0.076501
-0.07341
0.6415
0.90381
-0.84745
0.41734
-0.53015
-0.20221
-0.46375
0.66503
0.99075
0.2995
0.40791
0.86461
0.37531
0.13671
-0.2383
0.26916
-0.27354
-0.18476
-0.2626
-0.063202
0.0068277
0.82107
-0.58714
-0.32279
0.14825
-0.026135
-0.47556
0.15919
0.75666
-0.8781
-0.11825
-0.83148
0.12648
0.078621
0.53612
-0.53382
0.17472
-0.082052
0.72196
0.32167
-0.29224
-0.30563
-0.49256
0.90506
-0.4036
-0.68319
-0.27741
0.48326
0.4118
0.40178
-0.98755
-0.25131
0.80299
-0.36331
0.19417
-0.40441
-0.74997
-0.22329
0.63538
0.96235
0.72398
-0.83236
-0.32458
-0.52774
-0.36439
0.9689
0.096502
0.4985
0.6837
-0.66622
0.8062
-0.78975
0.49019
0.45874
0.43494
-0.73314
-0.10842
0.017574
